Vessel Name: DLD1_NuclightRED_BRCA2ko_2k4k_CX5461
Metric: Red Image Mean
Cell Type: DLD1 NuclightRED
Passage: 15
Notes: 

Date Time	Elapsed	B2	C2	D2	E2	F2	G2	B3	C3	D3	E3	F3	G3	B4	C4	D4	E4	F4	G4	B5	C5	D5	E5	F5	G5	B6	C6	D6	E6	F6	G6	B7	C7	D7	E7	F7	G7	B8	C8	D8	E8	F8	G8	B9	C9	D9	E9	F9	G9	B10	C10	D10	E10	F10	G10	B11	C11	D11	E11	F11	G11
2022-05-08 6:00:00 PM	40	6.384025	3.367325	2.780125	2.51945	10.94983	5.7228	6.18475	3.644475	2.6646	2.4951	10.6285	5.44415	5.893375	3.5699	2.720775	2.545625	11.182	5.64695	6.44005	3.670825	2.7394	2.5325	10.53195	5.5271	6.42805	3.608875	2.794225	2.50265	10.67925	5.65925	4.9032	3.07855	2.72785	2.62705	8.28815	4.62775	5.123625	3.290175	2.7101	2.539325	8.384125	4.585325	4.845	3.2474	2.795775	2.529	8.5254	4.644825	5.026625	3.150075	2.6671	2.457525	8.3646	4.72565	4.907275	3.312175	2.80785	2.616375	8.66525	4.91055
2022-05-08 10:00:00 PM	44	7.12355	3.401225	2.73595	2.500775	12.429	5.943075	6.869475	3.685225	2.616325	2.46415	12.0735	5.6686	6.540775	3.6244	2.68135	2.518625	12.6745	5.888075	7.198075	3.73315	2.72355	2.506125	11.8975	5.719275	7.1825	3.655375	2.749175	2.482825	12.08525	5.88975	5.2567	3.021175	2.67915	2.5937	9.10785	4.543375	5.513425	3.22005	2.6663	2.5097	9.20265	4.481675	5.191775	3.16415	2.749225	2.49585	9.37625	4.547225	5.3933	3.086975	2.630825	2.432975	9.227925	4.639275	5.269725	3.24295	2.769025	2.590375	9.581249	4.87395
2022-05-09 2:00:00 AM	48	7.940125	3.43625	2.66745	2.462	14.04525	6.234225	7.652	3.771625	2.56315	2.423425	13.65075	5.943625	7.288725	3.686575	2.61885	2.479225	14.318	6.1594	7.99345	3.80985	2.6687	2.470775	13.46225	5.977075	7.99515	3.7372	2.686775	2.43365	13.648	6.1729	5.6827	2.96845	2.623775	2.55305	10.10433	4.513675	5.959025	3.1711	2.616075	2.4705	10.26488	4.433775	5.598675	3.1007	2.695425	2.458325	10.4189	4.5158	5.812175	3.0298	2.579775	2.39015	10.22515	4.6088	5.743925	3.1911	2.701875	2.546825	10.66	4.883925
2022-05-09 6:00:00 AM	52	8.860275	3.516225	2.630825	2.4223	15.84025	6.585275	8.514625	3.91115	2.51655	2.385275	15.42225	6.235575	8.136675	3.78975	2.5575	2.43695	16.1775	6.509	8.943425	3.924175	2.589675	2.43325	15.119	6.277725	8.915825	3.823375	2.63275	2.3943	15.375	6.532625	6.1959	2.94705	2.5785	2.51475	11.26125	4.55815	6.498325	3.1465	2.5668	2.4341	11.4	4.4757	6.0909	3.07235	2.64635	2.421525	11.58725	4.587925	6.316125	2.987275	2.5378	2.357325	11.40425	4.624225	6.2789	3.156025	2.6505	2.507	11.8635	4.985625
2022-05-09 10:00:00 AM	56	10.00138	3.625375	2.5908	2.4018	17.743	6.966325	9.542725	4.041725	2.4817	2.355775	17.36525	6.63145	9.133175	3.915725	2.533525	2.40065	18.11525	6.879425	10.06958	4.073675	2.576825	2.40085	16.966	6.654675	10.03502	3.968725	2.598975	2.36405	17.3265	6.949925	6.78875	2.950925	2.530825	2.481825	12.47325	4.66135	7.10035	3.14685	2.5239	2.398575	12.63125	4.56195	6.63085	3.07455	2.603	2.391725	12.80625	4.689475	6.915175	2.978525	2.5084	2.33195	12.6355	4.7302	6.8756	3.163875	2.6171	2.480875	13.14625	5.1186
2022-05-09 2:00:00 PM	60	11.245	3.745	2.571725	2.361125	19.75775	7.432825	10.75173	4.217875	2.44235	2.322925	19.308	7.04055	10.25815	4.061925	2.489025	2.369075	20.15525	7.308825	11.329	4.212325	2.511125	2.364725	18.93325	7.0649	11.33543	4.109675	2.5641	2.33065	19.2635	7.416675	7.41715	2.967025	2.495775	2.445525	13.7265	4.7581	7.764975	3.16195	2.492925	2.36175	13.90125	4.675275	7.258325	3.07585	2.56375	2.35465	14.0985	4.818925	7.565575	2.97915	2.465975	2.299375	13.8595	4.829775	7.53635	3.1686	2.580725	2.445825	14.49	5.26135
2022-05-09 6:00:00 PM	64	12.8765	3.971025	2.6116	2.4326	21.8825	8.058825	12.28325	4.52655	2.51835	2.398875	21.5155	7.6681	11.71	4.3208	2.572175	2.44245	22.45425	7.9377	12.92625	4.47595	2.61515	2.419975	21.14075	7.6941	12.95275	4.37585	2.6184	2.389525	21.48375	8.062125	8.2136	3.054975	2.5444	2.49365	15.3585	5.010425	8.58875	3.2584	2.5467	2.41745	15.53525	4.89345	8.0554	3.1059	2.5859	2.3881	15.714	5.044325	8.420825	3.021175	2.4635	2.314875	15.41725	5.056775	8.36605	3.2716	2.6143	2.461825	16.07025	5.5309
2022-05-09 10:00:00 PM	68	14.46475	4.087625	2.551275	2.3679	23.26825	8.583099	13.71475	4.692375	2.457	2.3356	23.16575	8.163651	13.122	4.46485	2.496475	2.369175	24.05175	8.41825	14.4505	4.62045	2.5446	2.362525	22.712	8.188601	14.48175	4.5452	2.54875	2.325975	22.9035	8.591325	9.08585	3.033225	2.4806	2.431125	16.62175	5.101825	9.44975	3.2363	2.479275	2.35175	16.756	4.959125	8.85645	3.12315	2.5527	2.330075	17.03475	5.13535	9.301125	3.018175	2.43345	2.2694	16.6925	5.187125	9.2664	3.264875	2.57605	2.40505	17.34675	5.692025
2022-05-10 2:00:00 AM	72	16.12175	4.2113	2.502425	2.31675	23.9385	9.13525	15.40175	4.901225	2.400825	2.281025	23.97625	8.5762	14.72425	4.627875	2.44245	2.324075	24.808	8.8706	16.21675	4.7941	2.473525	2.312925	23.536	8.65375	16.23025	4.750975	2.493725	2.276725	23.67025	9.081925	10.00362	3.02335	2.423575	2.37555	17.661	5.165925	10.358	3.226	2.42905	2.30705	17.703	5.00865	9.70085	3.116375	2.5006	2.2834	18.10775	5.2441	10.13925	3.00305	2.386925	2.224125	17.62675	5.264325	10.19275	3.26485	2.530125	2.355675	18.346	5.79145
2022-05-10 6:00:00 AM	76	18.2275	4.360475	2.4626	2.294475	23.9645	9.648624	17.27625	5.1476	2.3717	2.261725	24.44175	9.076375	16.513	4.838075	2.42325	2.294225	25.17075	9.351425	18.2165	5.041625	2.4669	2.2874	23.9015	9.1472	18.1435	4.963175	2.46085	2.252925	23.999	9.615075	11.0841	3.045	2.40365	2.34335	18.48975	5.32515	11.41893	3.25555	2.4071	2.275925	18.40025	5.1377	10.62895	3.1403	2.474475	2.255925	18.9065	5.3634	11.13825	3.0287	2.364775	2.210525	18.382	5.427125	11.21875	3.28385	2.50435	2.33595	19.02475	6.00915
2022-05-10 10:00:00 AM	80	20.00875	4.539125	2.45785	2.268925	23.09425	10.19955	19.099	5.37375	2.351725	2.238475	24.18875	9.553249	18.29875	5.0786	2.388175	2.26375	24.78225	9.851075	20.1145	5.279875	2.423325	2.254025	23.63	9.648425	20.05475	5.184925	2.442125	2.228525	23.34025	10.1151	12.12775	3.088275	2.380025	2.3154	18.89225	5.459625	12.47175	3.28515	2.38155	2.253675	18.88275	5.269375	11.6085	3.136725	2.448075	2.225775	19.351	5.514725	12.08875	3.0305	2.337275	2.19195	18.76675	5.58105	12.32975	3.2984	2.48515	2.313325	19.39	6.213675
2022-05-10 2:00:00 PM	84	22.14875	4.776875	2.4489	2.266925	22.7525	10.8111	21.136	5.699775	2.351075	2.2248	23.49375	10.22195	20.29825	5.359325	2.394925	2.2598	24.0655	10.44692	22.21525	5.62275	2.44975	2.2477	23.1515	10.25772	21.923	5.46435	2.43995	2.228225	22.702	10.73785	13.43075	3.130575	2.373375	2.29455	19.25925	5.68245	13.728	3.341775	2.369525	2.237175	19.11975	5.5074	12.763	3.19275	2.43835	2.222575	19.58925	5.745125	13.251	3.0847	2.332075	2.17915	18.9675	5.809175	13.54	3.358625	2.478125	2.2965	19.747	6.510075
