Vessel Name: DLD1_NuclightRED_WT_2k4k_CX5461
Metric: Red Image Mean
Cell Type: DLD1 NuclightRED
Passage: 15
Notes: 

Date Time	Elapsed	B2	C2	D2	E2	F2	G2	B3	C3	D3	E3	F3	G3	B4	C4	D4	E4	F4	G4	B5	C5	D5	E5	F5	G5	B6	C6	D6	E6	F6	G6	B7	C7	D7	E7	F7	G7	B8	C8	D8	E8	F8	G8	B9	C9	D9	E9	F9	G9	B10	C10	D10	E10	F10	G10	B11	C11	D11	E11	F11	G11
2022-05-08 6:00:00 PM	40	3.8108	3.086	2.4949	2.403825	6.543725	4.188325	3.9942	3.216475	2.510725	2.416425	6.84745	4.6453	3.948	3.23435	2.4782	2.3539	6.7533	4.607425	3.749825	2.99325	2.5546	2.4268	6.604975	4.820325	4.056125	3.076925	2.537825	2.3723	6.889475	4.829625	2.927375	2.948175	2.5816	2.20195	5.83135	3.76175	3.418125	2.78955	2.464	2.215075	5.99715	4.136675	3.07515	2.860675	2.4514	2.200225	5.675	3.924925	3.164825	2.9045	2.4904	2.2232	5.499875	3.643325	3.605975	2.839625	2.531075	2.1883	5.3813	4.08895
2022-05-08 10:00:00 PM	44	4.108775	3.1647	2.5014	2.395425	7.298075	4.4082	4.333175	3.32115	2.5071	2.4036	7.643175	4.901425	4.293625	3.33295	2.481375	2.344	7.542925	4.864	4.04475	3.07225	2.55575	2.414675	7.369425	5.1024	4.402875	3.15835	2.5397	2.36825	7.7031	5.10515	3.063225	2.9757	2.581275	2.17345	6.3807	3.845325	3.61145	2.815325	2.4589	2.1902	6.569	4.2383	3.214675	2.894025	2.4532	2.17685	6.21865	4.017575	3.325075	2.920675	2.479525	2.1991	6.007625	3.728525	3.842175	2.85555	2.5283	2.1614	5.890475	4.198425
2022-05-09 2:00:00 AM	48	4.465925	3.25495	2.499725	2.391575	8.16125	4.6344	4.737025	3.43435	2.507325	2.3958	8.537075	5.199325	4.69325	3.438825	2.485625	2.3412	8.4334	5.139925	4.384025	3.163475	2.563075	2.40335	8.275351	5.43605	4.813925	3.26565	2.549975	2.355675	8.625	5.4081	3.203425	3.01375	2.580725	2.157325	7.004325	3.94205	3.8564	2.84485	2.456175	2.16635	7.244825	4.36525	3.38995	2.91715	2.4496	2.144925	6.8475	4.119525	3.485775	2.94235	2.4661	2.1639	6.578625	3.8184	4.1099	2.87025	2.524275	2.131025	6.457175	4.307425
2022-05-09 6:00:00 AM	52	4.89395	3.356775	2.5003	2.3782	9.06445	4.883425	5.21405	3.5523	2.505625	2.3808	9.48695	5.533275	5.185025	3.543925	2.483575	2.333675	9.394275	5.450225	4.7979	3.263275	2.5665	2.39805	9.2042	5.742225	5.29215	3.387425	2.5448	2.341225	9.60515	5.7398	3.363025	3.031425	2.577475	2.13075	7.712625	4.03605	4.13085	2.876925	2.45685	2.137675	7.970675	4.4807	3.573125	2.946875	2.4417	2.119775	7.506525	4.236025	3.692825	2.965625	2.45195	2.139525	7.19805	3.91175	4.427925	2.89255	2.516325	2.105	7.041325	4.439375
2022-05-09 10:00:00 AM	56	5.4004	3.481	2.495225	2.366125	10.00587	5.172675	5.776875	3.673575	2.4955	2.368275	10.38023	5.882675	5.7447	3.6619	2.4711	2.3251	10.27635	5.77745	5.282075	3.374675	2.560375	2.3867	10.10273	6.110975	5.875625	3.5078	2.55605	2.34545	10.54068	6.1034	3.558375	3.067175	2.572725	2.111425	8.437575	4.1495	4.4355	2.89825	2.4496	2.118775	8.748751	4.6185	3.7883	2.9693	2.445125	2.10385	8.18935	4.3435	3.925925	2.982275	2.441775	2.121325	7.89125	3.9885	4.7907	2.9318	2.511775	2.08575	7.7041	4.56915
2022-05-09 2:00:00 PM	60	5.978675	3.603125	2.4846	2.35075	10.87255	5.4588	6.433325	3.8143	2.48775	2.35325	11.153	6.24245	6.379225	3.8019	2.4668	2.31205	11.10275	6.126075	5.833875	3.474925	2.551375	2.369925	10.90375	6.464425	6.53395	3.61355	2.533875	2.323675	11.398	6.45785	3.778625	3.06945	2.547825	2.082125	9.095375	4.26135	4.781775	2.916275	2.438125	2.098475	9.478425	4.75865	4.034475	2.9998	2.426725	2.085	8.845175	4.441375	4.2165	3.007325	2.4328	2.100325	8.543375	4.083725	5.219375	2.960175	2.497475	2.066375	8.340075	4.70155
2022-05-09 6:00:00 PM	64	6.65065	3.813075	2.557425	2.39545	11.75925	5.933625	7.1908	4.02795	2.5378	2.416825	12.0485	6.794575	7.1214	4.004	2.504675	2.3679	11.967	6.63895	6.487175	3.6476	2.594375	2.392875	11.68025	6.974625	7.281475	3.760125	2.581925	2.344925	12.15275	6.94655	4.07305	3.111775	2.57295	2.0998	9.871975	4.4643	5.22495	2.9466	2.4549	2.1061	10.2795	4.9829	4.353425	3.0528	2.44715	2.0958	9.607275	4.64465	4.5647	3.055725	2.4408	2.100825	9.213725	4.2434	5.73	3.00995	2.507575	2.071575	9.019525	4.908875
2022-05-09 10:00:00 PM	68	7.311325	3.927975	2.518175	2.356	12.23	6.18065	7.907725	4.1485	2.492925	2.3665	12.309	7.070825	7.845725	4.133375	2.465075	2.323375	12.169	6.943575	7.165075	3.753025	2.553775	2.36725	12.0985	7.30445	8.0777	3.873625	2.531925	2.314925	12.48975	7.295075	4.3341	3.107775	2.53215	2.05165	10.35137	4.527425	5.625725	2.9512	2.429325	2.069325	10.76625	5.053775	4.665825	3.080025	2.422375	2.0555	10.10388	4.721525	4.88605	3.073125	2.41435	2.06485	9.721251	4.3066	6.2522	3.016575	2.480525	2.0394	9.573299	5.016825
2022-05-10 2:00:00 AM	72	8.05895	4.08015	2.48485	2.326925	12.489	6.476575	8.722025	4.314025	2.462225	2.350975	12.43925	7.4418	8.66305	4.30665	2.441325	2.308525	12.417	7.285	7.933875	3.87585	2.5219	2.347	12.34825	7.69745	8.942625	4.01085	2.515075	2.295275	12.598	7.67955	4.6395	3.123775	2.513625	2.031175	10.78775	4.6487	6.070425	2.9574	2.40845	2.046125	11.14725	5.221075	5.01775	3.115075	2.404025	2.03405	10.55457	4.85655	5.29055	3.100875	2.350375	1.999	9.960575	4.320525	6.96045	3.087	2.522025	2.0623	10.12087	5.279
2022-05-10 6:00:00 AM	76	8.8271	4.28105	2.47475	2.316775	12.59375	6.79935	9.556499	4.5034	2.447725	2.3263	12.37575	7.791725	9.4589	4.497325	2.418575	2.2942	12.44775	7.641575	8.698925	4.026725	2.503425	2.33415	12.37975	8.0891	9.800674	4.18605	2.4975	2.281475	12.544	8.042075	4.999275	3.160975	2.4954	2.0195	11.061	4.792125	6.581875	2.9949	2.3926	2.03485	11.38075	5.38625	5.404925	3.1321	2.386825	2.0162	10.85325	4.984325	5.6858	3.116925	2.373375	2.0266	10.42428	4.506825	7.480525	3.0621	2.450825	2.009575	10.34258	5.351075
2022-05-10 10:00:00 AM	80	9.523925	4.45155	2.456775	2.291225	12.48825	7.04615	10.3387	4.660175	2.422125	2.305025	12.188	8.107375	10.24253	4.68175	2.403275	2.274775	12.35175	7.964875	9.46545	4.185525	2.4893	2.3103	12.2545	8.465975	10.63115	4.373625	2.4819	2.267275	12.33925	8.384075	5.3702	3.1887	2.47635	1.9949	11.20225	4.9108	7.088675	3.01455	2.369175	2.013075	11.4215	5.540625	5.810425	3.1843	2.376375	2.00155	10.97875	5.132375	6.133725	3.15015	2.3064	1.96455	10.46488	4.525975	8.289525	3.1519	2.479175	2.020475	10.626	5.61215
2022-05-10 2:00:00 PM	84	10.32998	4.679325	2.4626	2.288325	12.4075	7.404175	11.15923	4.92145	2.431925	2.308575	12.018	8.504525	11.06042	4.9313	2.39925	2.276925	12.22325	8.368	10.27895	4.37345	2.481275	2.30915	12.107	8.85725	11.42975	4.594775	2.48015	2.2645	12.144	8.801675	5.81835	3.249975	2.473	1.9915	11.312	5.1139	7.684325	3.071725	2.3721	2.0121	11.40175	5.793525	6.3123	3.2219	2.369375	1.996425	11.0295	5.324075	6.6433	3.207675	2.3485	2.00915	10.78945	4.808825	8.872125	3.14875	2.42785	1.986175	10.708	5.758575
