Vessel Name: DLD1_NuclightRED_WT_4k6k_CX5461
Metric: Red Image Mean
Cell Type: DLD1 NuclightRED
Passage: 15
Notes: 

Date Time	Elapsed	B2	C2	D2	E2	F2	G2	B3	C3	D3	E3	F3	G3	B4	C4	D4	E4	F4	G4	B5	C5	D5	E5	F5	G5	B6	C6	D6	E6	F6	G6	B7	C7	D7	E7	F7	G7	B8	C8	D8	E8	F8	G8	B9	C9	D9	E9	F9	G9	B10	C10	D10	E10	F10	G10	B11	C11	D11	E11	F11	G11
2022-05-07 2:00:00 AM	0	3.211825	3.06695	3.9716	3.906825	3.5659	3.53565	3.13945	2.994475	3.7837	3.52085	3.53765	3.5639	3.125125	2.980325	3.7276	3.6881	3.547725	3.642225	3.2271	3.16985	3.851925	3.611125	3.704975	3.65545	3.1462	3.069875	3.90225	3.679	3.677725	3.408575	3.270125	2.995175	3.7837	3.609175	3.63465	3.421075	3.099225	2.9111	3.8094	3.609575	3.601675	3.390925	3.172675	2.9678	3.841525	3.6055	3.633325	3.388625	3.236025	3.206675	2.7361	2.752175	2.70685	3.153	3.179975	3.155325	2.9395	2.85705	2.917025	3.2827
2022-05-07 6:00:00 AM	4	3.193325	2.9805	4.107325	4.011725	3.59275	3.492	3.088825	2.859975	3.915125	3.579275	3.560375	3.5153	3.068625	2.86345	3.855425	3.76905	3.577025	3.621725	3.165625	3.059375	3.95195	3.674575	3.74745	3.657225	3.08905	2.9589	4.016675	3.733425	3.68795	3.26715	3.2091	2.7655	3.888975	3.655325	3.646275	3.2715	3.032775	2.705625	3.907975	3.6555	3.63405	3.297025	3.11165	2.75355	3.9404	3.667075	3.657375	3.24395	3.176975	2.9893	2.639575	2.68925	2.621025	3.188775	3.1245	2.9363	2.925375	2.805075	2.896475	3.367775
2022-05-07 10:00:00 AM	8	3.1801	2.927825	4.333425	4.14915	3.6466	3.479525	3.094525	2.784575	4.145975	3.72205	3.6108	3.5046	3.03635	2.77845	4.060275	3.9107	3.6137	3.61175	3.14585	2.984025	4.19165	3.796725	3.789025	3.66165	3.0787	2.886625	4.21695	3.830675	3.7196	3.2736	3.180125	2.6382	4.079125	3.771775	3.687225	3.2674	3.006725	2.578425	4.12155	3.76185	3.67675	3.326725	3.084975	2.649225	4.13615	3.77035	3.6967	3.238325	3.16255	2.90525	2.611225	2.67015	2.585075	3.28805	3.1145	2.8529	2.980275	2.8132	2.927675	3.525675
2022-05-07 2:00:00 PM	12	3.1868	2.904425	4.655525	4.351575	3.70965	3.492425	3.11145	2.737825	4.45555	3.915025	3.678325	3.516275	3.04485	2.72365	4.34305	4.1034	3.6761	3.6297	3.151375	2.933625	4.5084	3.993825	3.8596	3.694475	3.0858	2.84265	4.502425	3.965775	3.7468	3.26455	3.170175	2.57605	4.330125	3.892625	3.73485	3.252375	2.996075	2.508425	4.378175	3.88135	3.7111	3.316	3.0756	2.588925	4.3664	3.8914	3.72885	3.22295	3.1624	2.8837	2.609275	2.6758	2.58985	3.4416	3.126475	2.846925	3.081675	2.866175	3.0177	3.7395
2022-05-07 6:00:00 PM	16	3.203625	2.88305	5.0543	4.58225	3.7692	3.501475	3.140625	2.69605	4.8212	4.14155	3.739125	3.52845	3.0465	2.6821	4.694075	4.343475	3.740375	3.640325	3.1615	2.8931	4.878	4.228425	3.92705	3.719225	3.102475	2.800175	4.836275	4.129025	3.77635	3.22445	3.162425	2.540075	4.625225	4.049025	3.781925	3.219575	2.989025	2.4479	4.6883	4.0274	3.753925	3.3009	3.07075	2.55435	4.664825	4.037925	3.779725	3.1974	3.160675	2.859075	2.6268	2.70905	2.636075	3.659575	3.125875	2.8369	3.208925	2.9521	3.1502	4.019675
2022-05-07 10:00:00 PM	20	3.237075	2.871775	5.515475	4.854125	3.844575	3.500525	3.17165	2.664375	5.253	4.388625	3.82145	3.52575	3.071475	2.659675	5.111525	4.628625	3.805175	3.641875	3.1895	2.859675	5.329275	4.47885	4.00805	3.74205	3.1272	2.767525	5.201675	4.320475	3.835075	3.2023	3.165725	2.501325	4.9745	4.240475	3.82715	3.2052	2.99995	2.39855	5.043675	4.21325	3.79955	3.285975	3.081025	2.519725	5.015675	4.212375	3.829825	3.178725	3.16755	2.81475	2.67475	2.772175	2.70755	3.927875	3.1291	2.817175	3.368075	3.063375	3.32285	4.3675
2022-05-08 2:00:00 AM	24	3.28665	2.86965	6.07	5.16585	3.94615	3.52155	3.2189	2.640625	5.789025	4.662875	3.916175	3.5504	3.113425	2.634625	5.637425	4.9379	3.897575	3.68145	3.23095	2.848525	5.8675	4.76495	4.11315	3.784725	3.171	2.74975	5.6536	4.5491	3.893925	3.191575	3.18845	2.46385	5.39895	4.451275	3.89805	3.192225	3.027475	2.35865	5.4869	4.4361	3.87035	3.28245	3.104325	2.4919	5.4419	4.4324	3.903825	3.164875	3.19455	2.774475	2.74005	2.862975	2.795325	4.2626	3.157525	2.79035	3.56835	3.203275	3.54415	4.7823
2022-05-08 6:00:00 AM	28	3.3449	2.8782	6.7459	5.511375	4.072475	3.565175	3.2988	2.643175	6.438475	4.98205	4.0415	3.59475	3.1749	2.62545	6.26425	5.2727	4.0091	3.721625	3.303475	2.856125	6.529975	5.098575	4.2449	3.842575	3.2354	2.751675	6.218	4.79435	3.982325	3.201275	3.224375	2.435575	5.905025	4.67775	3.99875	3.20125	3.06755	2.3259	5.99755	4.667825	3.963725	3.288275	3.148225	2.465975	5.96735	4.661525	3.9951	3.16625	3.23635	2.74725	2.8259	2.965575	2.9171	4.67785	3.206275	2.759825	3.812725	3.3877	3.813975	5.2762
2022-05-08 10:00:00 AM	32	3.422375	2.897875	7.52425	5.85945	4.207425	3.603725	3.374625	2.6358	7.168325	5.3274	4.168975	3.6594	3.23375	2.63005	6.996825	5.67175	4.134025	3.7799	3.36605	2.850725	7.271125	5.44145	4.37785	3.91045	3.300525	2.7485	6.838675	5.033725	4.089825	3.2006	3.273575	2.404475	6.51825	4.92535	4.093	3.21335	3.11935	2.2889	6.592425	4.884675	4.06445	3.3084	3.1947	2.441075	6.56475	4.9105	4.097775	3.17625	3.295475	2.717475	2.94835	3.1238	3.07155	5.160425	3.25165	2.73495	4.121125	3.6144	4.131725	5.87165
2022-05-08 2:00:00 PM	36	3.49245	2.9173	8.439375	6.2611	4.332825	3.6398	3.441475	2.6357	8.025525	5.70565	4.28785	3.708175	3.296	2.620525	7.7965	6.111125	4.253025	3.839675	3.439375	2.858925	8.130525	5.8278	4.503525	3.9703	3.37145	2.756575	7.544	5.2652	4.1759	3.212325	3.3278	2.382125	7.209775	5.144525	4.184925	3.236925	3.164675	2.25905	7.275375	5.092025	4.1612	3.317825	3.25065	2.412325	7.243125	5.12865	4.19545	3.1821	3.346075	2.693775	3.086325	3.300825	3.2472	5.7365	3.2958	2.702525	4.4855	3.876025	4.518925	6.563225
2022-05-08 6:00:00 PM	40	3.5589	2.9301	9.4033	6.694775	4.43075	3.69505	3.509325	2.6382	9.007299	6.123025	4.38285	3.773225	3.34715	2.624075	8.73025	6.574125	4.352225	3.896225	3.516925	2.87285	9.118825	6.253375	4.6082	4.02525	3.44745	2.764425	8.3498	5.4814	4.26815	3.22495	3.37425	2.3394	7.943625	5.361075	4.26455	3.26035	3.217475	2.226725	8.028425	5.30825	4.245975	3.34315	3.294575	2.3855	8.0185	5.348125	4.2915	3.2026	3.4067	2.6719	3.27705	3.519625	3.483525	6.4128	3.3417	2.674075	4.898775	4.2053	4.986075	7.385075
2022-05-08 10:00:00 PM	44	3.6052	2.950575	10.45403	7.161125	4.49115	3.71285	3.5448	2.638425	9.996901	6.5699	4.454025	3.8059	3.383375	2.635625	9.719625	7.0652	4.422625	3.928725	3.566075	2.873975	10.12145	6.687625	4.66815	4.04015	3.489875	2.767325	9.188425	5.690025	4.33955	3.236975	3.4069	2.311975	8.7895	5.60235	4.30815	3.282475	3.248425	2.2046	8.838475	5.5271	4.3027	3.357025	3.318975	2.360575	8.8102	5.559375	4.350325	3.223175	3.433625	2.6492	3.4802	3.785225	3.75065	7.2088	3.379575	2.64975	5.399825	4.5873	5.5381	8.316675
2022-05-09 2:00:00 AM	48	3.631575	2.975175	11.46325	7.6521	4.5443	3.7304	3.5965	2.654725	11.02738	7.041975	4.51395	3.836375	3.40865	2.61985	10.6065	7.589375	4.489225	3.9737	3.5976	2.87595	11.1	7.169275	4.7248	4.080725	3.530575	2.7577	10.01632	5.924625	4.364875	3.258925	3.42145	2.28655	9.64555	5.8112	4.341325	3.316475	3.27495	2.1734	9.64265	5.74325	4.33405	3.3745	3.34095	2.3282	9.62725	5.76885	4.377925	3.248225	3.450925	2.62475	3.738525	4.086925	4.071375	8.0907	3.399625	2.629325	5.99355	5.055575	6.182425	9.26615
2022-05-09 6:00:00 AM	52	3.648675	2.992125	12.28975	8.180625	4.57955	3.761425	3.63165	2.6585	11.879	7.515175	4.57645	3.856775	3.438225	2.619625	11.394	8.11755	4.505675	3.992325	3.635175	2.88185	11.93375	7.6943	4.7668	4.094025	3.571875	2.75965	10.75605	6.15695	4.4073	3.285725	3.4406	2.25755	10.45372	6.05315	4.355775	3.35405	3.309325	2.1545	10.3971	5.9764	4.3601	3.399625	3.358025	2.303625	10.31128	5.986725	4.408725	3.287525	3.47345	2.60485	4.053725	4.4631	4.460675	9.046525	3.436275	2.5992	6.6571	5.60665	6.9178	10.31855
2022-05-09 10:00:00 AM	56	3.647325	2.9911	12.855	8.622425	4.590775	3.762425	3.633225	2.652975	12.431	7.981975	4.57415	3.8673	3.44655	2.624875	11.959	8.63565	4.517225	4.000575	3.66265	2.884375	12.48725	8.169925	4.7663	4.098275	3.58245	2.75755	11.31325	6.380575	4.4221	3.3355	3.440875	2.2351	11.07	6.2855	4.362875	3.39855	3.312175	2.13235	10.9547	6.19825	4.36555	3.426925	3.350275	2.280475	10.83975	6.191575	4.42115	3.3358	3.4707	2.588325	4.441625	4.9002	4.93115	10.03825	3.4356	2.581	7.43915	6.2535	7.75375	11.37
2022-05-09 2:00:00 PM	60	3.644075	2.984875	13.0605	9.0683	4.54855	3.7108	3.6508	2.645675	12.66225	8.4171	4.56905	3.814775	3.444675	2.6161	12.24225	9.103925	4.51375	3.987175	3.66995	2.865175	12.698	8.613725	4.767375	4.0751	3.593525	2.741525	11.61225	6.606375	4.409075	3.351675	3.4315	2.2047	11.469	6.489775	4.355825	3.42435	3.32605	2.105675	11.3765	6.39485	4.345325	3.433575	3.345725	2.255	11.163	6.3592	4.41435	3.35705	3.4608	2.577875	4.877625	5.4191	5.455175	10.96615	3.418975	2.5429	8.29335	6.9455	8.67045	12.22925
2022-05-09 6:00:00 PM	64	3.672675	3.0188	13.15625	9.49	4.607125	3.769175	3.6768	2.674475	12.72375	8.8888	4.609575	3.876475	3.489275	2.62575	12.4215	9.58455	4.547625	4.0036	3.70205	2.875875	12.85525	9.100025	4.801925	4.085575	3.625175	2.7601	11.845	6.894375	4.42935	3.419075	3.4655	2.199575	11.799	6.758625	4.3851	3.49105	3.370275	2.10825	11.6945	6.678575	4.374675	3.4886	3.37495	2.2483	11.4085	6.59975	4.4523	3.421975	3.4854	2.580175	5.403275	6.017325	6.098525	11.86775	3.461275	2.5428	9.264625	7.78845	9.68435	12.955
2022-05-09 10:00:00 PM	68	3.652875	2.9982	12.95325	9.7675	4.5833	3.73575	3.641175	2.6545	12.55975	9.22305	4.5763	3.8454	3.46655	2.596	12.34175	9.7111	4.51495	3.9668	3.692725	2.86185	12.71925	9.4139	4.755275	4.0184	3.628925	2.73515	11.8485	7.10545	4.393125	3.431075	3.4289	2.166325	12.07525	6.96175	4.3352	3.499525	3.345425	2.0786	11.70425	6.88365	4.33475	3.490675	3.354725	2.215325	11.482	6.7966	4.4082	3.446975	3.465675	2.56375	6.0045	6.69085	6.777225	12.39425	3.4469	2.510275	10.17965	8.636875	10.6016	13.33525
2022-05-10 2:00:00 AM	72	3.62275	2.973125	12.6225	9.974075	4.55765	3.70665	3.63295	2.632675	12.23575	9.450875	4.533275	3.8045	3.45845	2.577225	12.09575	9.970825	4.478475	3.943375	3.662175	2.83905	12.4085	9.67725	4.72165	3.9874	3.6147	2.723375	11.698	7.335625	4.352425	3.4354	3.399525	2.13745	12.016	7.14185	4.288025	3.516575	3.33345	2.056775	11.49375	7.097	4.288825	3.492125	3.34685	2.188725	11.345	6.991275	4.359725	3.46965	3.442775	2.5462	6.680875	7.4488	7.5793	12.74325	3.420675	2.498175	11.09908	9.55625	11.48343	13.33875
2022-05-10 6:00:00 AM	76	3.60405	2.96165	12.28175	10.07613	4.528275	3.681075	3.61035	2.6251	11.914	9.636875	4.52195	3.783175	3.4491	2.56885	11.77675	10.09758	4.4641	3.891625	3.631625	2.82055	12.07125	9.8524	4.672425	3.924125	3.612175	2.71725	11.4715	7.57525	4.292825	3.44675	3.375075	2.1177	11.861	7.364775	4.236075	3.527775	3.32395	2.033325	11.33	7.315475	4.244025	3.492	3.3103	2.159775	11.144	7.181025	4.306225	3.49495	3.417875	2.535875	7.4714	8.285851	8.447525	12.856	3.386075	2.473525	11.85997	10.45912	12.2106	13.18475
2022-05-10 10:00:00 AM	80	3.59165	2.9429	11.90425	10.09682	4.5006	3.6419	3.596775	2.613525	11.53125	9.7149	4.505675	3.744525	3.444875	2.56325	11.43675	10.14808	4.4447	3.852775	3.6428	2.8149	11.69425	9.906125	4.6416	3.87225	3.58945	2.697075	11.0225	7.79475	4.248025	3.46195	3.35595	2.1079	11.6135	7.571725	4.180525	3.537475	3.30935	2.0231	11.09	7.535375	4.198125	3.4716	3.302375	2.13465	10.8514	7.35715	4.2526	3.4907	3.39615	2.518225	8.3287	9.181175	9.356475	12.742	3.344475	2.451125	12.434	11.21795	12.7264	12.88175
