Vessel Name: DLD1_NuclightRED_BRCA2ko_4k6k_CX5461
Metric: Red Image Mean
Cell Type: DLD1 NuclightRED
Passage: 15
Notes: 

Date Time	Elapsed	B2	C2	D2	E2	F2	G2	B3	C3	D3	E3	F3	G3	B4	C4	D4	E4	F4	G4	B5	C5	D5	E5	F5	G5	B6	C6	D6	E6	F6	G6	B7	C7	D7	E7	F7	G7	B8	C8	D8	E8	F8	G8	B9	C9	D9	E9	F9	G9	B10	C10	D10	E10	F10	G10	B11	C11	D11	E11	F11	G11
2022-05-07 12:46:00 AM	0	4.27755	4.06535	5.357025	5.36025	5.476775	5.3838	4.141375	3.831875	5.135275	5.160225	5.3226	5.307075	4.089875	4.012875	5.0749	5.119875	5.24705	5.386825	4.091775	3.978925	5.2655	5.24535	5.222475	5.422025	4.13375	4.0514	5.188075	5.353575	5.35165	5.707725	4.14525	3.98075	5.3767	5.43255	5.64345	5.329725	4.2129	4.09335	5.3468	5.23465	5.398425	5.19225	4.22735	3.955225	5.375975	5.4069	5.1809	5.465075	4.0864	3.977625	3.176675	3.15835	3.2792	4.728025	4.29825	4.195025	3.90355	3.8952	4.0714	4.771625
2022-05-07 2:46:00 AM	2	4.10305	3.817025	5.3609	5.374575	5.508425	5.3838	4.0083	3.5929	5.102725	5.172625	5.3411	5.221825	3.86765	3.7511	5.0182	5.101725	5.289575	5.33355	3.902325	3.7349	5.206125	5.189	5.200175	5.362075	3.9197	3.8033	5.1471	5.301275	5.357875	5.139275	3.942275	3.6774	5.27155	5.413725	5.575225	5.007	3.994775	3.767475	5.2675	5.3275	5.435275	4.864375	4.014525	3.6303	5.3576	5.446675	5.22065	5.155325	3.896	3.66235	3.15825	3.1095	3.315225	4.72975	4.139425	3.81935	3.8763	3.87585	3.981875	4.783025
2022-05-07 4:46:00 AM	4	4.181025	3.7979	5.618725	5.532825	5.6313	5.48785	4.057275	3.5926	5.2999	5.336425	5.472225	5.3089	3.8397	3.701275	5.2136	5.209875	5.39625	5.408	3.87925	3.6903	5.412675	5.2914	5.265875	5.4225	3.92275	3.737825	5.31195	5.407825	5.442325	4.935875	3.92865	3.52345	5.468275	5.502975	5.707125	4.86535	3.980425	3.60205	5.4033	5.472025	5.537475	4.696025	4.0089	3.470025	5.53715	5.56695	5.31565	4.985425	3.88855	3.499525	3.145975	3.09985	3.34295	4.879125	4.20475	3.64055	3.965275	3.925025	4.1303	4.94835
2022-05-07 6:46:00 AM	6	4.058275	3.626075	5.680375	5.451325	5.460275	5.27465	3.974875	3.517375	5.359875	5.2961	5.31605	5.105725	3.735375	3.568875	5.322175	5.1843	5.3	5.2214	3.784	3.5619	5.5034	5.27085	5.1631	5.273775	3.811275	3.59055	5.34725	5.347925	5.309775	4.76825	3.825575	3.342425	5.529775	5.434725	5.582825	4.7103	3.8708	3.3943	5.443125	5.41725	5.414775	4.546575	3.89865	3.29185	5.6162	5.522375	5.202125	4.846425	3.778925	3.30845	3.10505	3.07015	3.303125	4.93795	4.123025	3.423975	3.9872	3.9488	4.199375	5.03
2022-05-07 8:46:00 AM	8	4.01875	3.56235	5.94695	5.52545	5.4097	5.182525	3.968825	3.48485	5.5848	5.3378	5.25945	5.00005	3.6857	3.4971	5.6036	5.286	5.256	5.11375	3.751975	3.51975	5.802975	5.37805	5.127725	5.162725	3.778175	3.519775	5.573925	5.403125	5.26525	4.81455	3.77675	3.261475	5.7815	5.504875	5.546275	4.76745	3.825775	3.31125	5.654925	5.47435	5.353525	4.577475	3.853825	3.2131	5.8511	5.577825	5.1542	4.882625	3.75535	3.23525	3.16945	3.111025	3.353125	5.1668	4.101875	3.34865	4.13375	4.087375	4.376	5.27145
2022-05-07 10:46:00 AM	10	3.912725	3.419025	6.166475	5.542825	5.2609	4.96235	3.828725	3.3611	5.767	5.372575	5.13865	4.8062	3.522075	3.3439	5.76595	5.27535	5.084675	4.884075	3.5917	3.3391	5.978775	5.3827	4.9752	4.91775	3.635225	3.353025	5.6829	5.325925	5.050025	4.70485	3.6229	3.120975	5.894675	5.40615	5.321	4.656925	3.684	3.1873	5.7545	5.3816	5.1339	4.486725	3.7023	3.081375	5.94045	5.50355	4.948775	4.778875	3.60715	3.088225	3.148175	3.09655	3.3339	5.2994	3.97315	3.234675	4.181025	4.151675	4.459675	5.4098
2022-05-07 12:46:00 PM	12	3.844575	3.326475	6.47075	5.655075	5.187225	4.834375	3.795325	3.30645	6.073475	5.470975	5.063075	4.6581	3.47045	3.27205	6.118875	5.408775	5.028425	4.754375	3.5408	3.272575	6.343225	5.529575	4.9287	4.787025	3.5799	3.27145	5.954775	5.380575	4.9662	4.65645	3.54665	3.088725	6.178425	5.4768	5.2324	4.61705	3.60885	3.139675	6.02885	5.453375	5.055725	4.451025	3.627025	3.0532	6.25145	5.564525	4.852075	4.7367	3.5532	3.05405	3.237625	3.167	3.4176	5.589125	3.922875	3.21955	4.368175	4.336425	4.66895	5.72635
2022-05-07 2:46:00 PM	14	3.726625	3.187175	6.694275	5.701975	5.050475	4.622875	3.68345	3.18645	6.282625	5.516425	4.932675	4.467825	3.33385	3.13895	6.32385	5.4405	4.86155	4.542625	3.42665	3.13725	6.558225	5.552025	4.774275	4.57665	3.453625	3.1197	6.082675	5.3239	4.763525	4.46485	3.39835	3.00515	6.316475	5.4161	5.0339	4.40635	3.467475	3.061375	6.16525	5.389125	4.841925	4.260025	3.48435	2.971475	6.3745	5.49965	4.6524	4.53195	3.417425	2.97215	3.254325	3.170375	3.4303	5.77405	3.792725	3.163225	4.459175	4.43175	4.77145	5.907875
2022-05-07 4:46:00 PM	16	3.68145	3.12245	7.043775	5.8795	5.010575	4.51875	3.654775	3.153275	6.620825	5.664075	4.87595	4.360425	3.283875	3.08515	6.7123	5.6183	4.814875	4.43635	3.373	3.088025	6.959425	5.746125	4.74415	4.459375	3.413025	3.06365	6.3895	5.41375	4.6719	4.3685	3.350175	2.9963	6.628075	5.513675	4.94435	4.295575	3.423425	3.067875	6.4688	5.48085	4.759325	4.15945	3.42825	2.966975	6.687825	5.59595	4.573775	4.43105	3.3728	2.968075	3.348575	3.27185	3.542425	6.12295	3.752675	3.19535	4.688325	4.6667	5.0082	6.2692
2022-05-07 6:46:00 PM	18	3.5871	3.01215	7.29025	5.95285	4.879975	4.337025	3.56715	3.056475	6.8391	5.739975	4.7784	4.2039	3.1754	2.971925	6.92585	5.69105	4.693675	4.27205	3.275875	2.9806	7.195025	5.8152	4.61695	4.28115	3.3016	2.9561	6.524375	5.3965	4.504275	4.1753	3.227675	2.936075	6.7716	5.48365	4.76475	4.11965	3.307575	3.0154	6.6051	5.4662	4.607575	3.974375	3.30555	2.899875	6.81585	5.573	4.420475	4.236475	3.25525	2.913575	3.3739	3.295625	3.5616	6.324325	3.64925	3.167275	4.80705	4.7929	5.1468	6.47145
